htsymbol,date,price,monthly_return,permno,growth,positive_month,peak_growth,drawdown
AAPL,1999-11-30,97.875,0.221529,14593,6.2767007151600325,True,6.2767007151600325,0.0
AAPL,1999-12-31,102.8125,0.050447,14593,6.59334143613771,True,6.59334143613771,0.0
AAPL,2000-01-31,103.75,0.009119,14593,6.65346611669385,True,6.65346611669385,0.0
AAPL,2000-02-29,114.625,0.104819,14593,7.350875781579583,True,7.350875781579583,0.0
AAPL,2000-03-31,135.8125,0.184842,14593,8.709626362798316,True,8.709626362798316,0.0
AAPL,2000-04-28,124.0625,-0.086516,14593,7.956104328394456,False,8.709626362798316,-0.08651600000000005
AAPL,2000-05-31,84.0,-0.322922,14593,5.386903206460662,False,8.709626362798316,-0.381500080248
AAPL,2000-06-30,52.375,0.247024,14593,6.7175975841334,True,8.709626362798316,-0.22871575607118202
AAPL,2000-07-31,50.8125,-0.029833,14593,6.517191495405948,False,8.709626362798316,-0.2517254789203105
AAPL,2000-08-31,60.9375,0.199262,14593,7.815820107163528,True,8.709626362798316,-0.10262280130092936
AAPL,2000-09-29,25.75,-0.577436,14593,3.3026842077634497,False,8.709626362798316,-0.6208007014089258
AAPL,2000-10-31,19.5625,-0.240291,14593,2.5090789167957626,False,8.709626362798316,-0.7119188800666737
AAPL,2000-11-30,16.5,-0.15655,14593,2.116282612371386,False,8.709626362798316,-0.7570179793922359
AAPL,2000-12-29,14.875,-0.098485,14593,1.90786051929199,False,8.709626362798316,-0.7809480636917915
AAPL,2001-01-31,21.625,0.453782,14593,2.7736132814573478,True,8.709626362798316,-0.6815462379299801
AAPL,2001-02-28,18.25,-0.156069,14593,2.340738230233581,False,8.709626362798316,-0.731246998122486
AAPL,2001-03-30,22.07,0.209315,14593,2.8306898528949227,True,8.709626362798316,-0.6749929635344942
AAPL,2001-04-30,25.49,0.154961,14593,3.2693363831893727,True,8.709626362798316,-0.624629548156763
AAPL,2001-05-31,19.95,-0.21734,14593,2.5587788136669944,False,8.709626362798316,-0.7062125621603721
AAPL,2001-06-29,23.25,0.165413,14593,2.9820340935720933,True,8.709626362798316,-0.6576163007050058
AAPL,2001-07-31,18.79,-0.191828,14593,2.4099964574703456,False,8.709626362798316,-0.7232950809733659
AAPL,2001-08-31,18.55,-0.012773,14593,2.3792135727190766,False,8.709626362798316,-0.7268294329040932
